Token.Sent,awareness,change_of_location,change_of_possession,change_of_state,change_of_state_continuous,existed_after,existed_before,existed_during,instigation,partitive,sentient,volition,was_for_benefit,was_used
say.6401,1.0,0.375,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,1.0
say.6403,1.0,0.375,0.125,0.375,0.0,1.0,1.0,1.0,0.875,0.0,1.0,1.0,0.5,1.0
say.6406,1.0,0.375,0.375,0.25,0.0,1.0,1.0,1.0,0.5,0.625,1.0,0.75,0.375,0.875
say.6409,1.0,0.375,0.125,0.5,0.0,1.0,1.0,1.0,0.875,0.125,1.0,0.875,0.375,0.375
say.6419,1.0,0.25,0.125,0.5,0.375,1.0,1.0,1.0,0.875,0.5,1.0,1.0,0.375,0.875
say.6430,0.0,0.5,0.5,0.5,0.0,0.875,0.5,1.0,0.5,0.25,0.0,0.125,0.625,0.875
say.644,0.75,0.5,0.0,0.25,0.0,0.875,1.0,1.0,0.875,0.25,1.0,0.625,0.375,0.625
say.649,1.0,0.5,0.125,0.375,0.0,0.875,1.0,1.0,0.875,0.0,1.0,0.875,0.625,1.0
say.650,1.0,0.25,0.125,0.375,0.0,1.0,1.0,1.0,0.625,0.625,1.0,0.875,0.5,0.875
say.653,1.0,0.17857142857142855,0.10714285714285715,0.2857142857142857,0.0,1.0,1.0,1.0,0.8928571428571428,0.3214285714285714,1.0,0.9642857142857142,0.75,0.8928571428571428
say.657,0.875,0.25,0.0,0.625,0.375,1.0,1.0,1.0,0.875,0.5,1.0,0.75,0.875,0.875
say.659,1.0,0.25,0.0,0.625,0.375,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,0.5
say.6725,1.0,0.125,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.125,0.875,1.0,0.75,1.0
say.6726,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.375,0.875,1.0,0.5,0.875
say.6727,1.0,0.5,0.125,0.25,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.5,0.5
say.6728,1.0,0.375,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,0.5
say.6729,1.0,0.375,0.0,0.125,0.0,0.875,1.0,1.0,1.0,0.375,1.0,1.0,0.375,0.375
say.678,1.0,0.125,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.875,1.0
say.680,1.0,0.125,0.0,0.125,0.0,0.875,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5
say.6803,0.6785714285714286,0.17857142857142855,0.17857142857142855,0.2857142857142857,0.10714285714285715,0.8214285714285714,0.8214285714285714,0.7959183673469388,0.6785714285714286,0.17857142857142855,0.5357142857142857,0.6071428571428571,0.17857142857142855,0.3928571428571429
say.6805,1.0,0.25,0.25,0.25,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.25,0.75
say.6808,1.0,0.375,0.25,0.5,0.125,1.0,1.0,1.0,0.875,0.875,1.0,1.0,0.5,1.0
say.6809,1.0,0.625,0.125,0.75,0.75,0.875,0.875,0.8571428571428571,0.875,0.125,1.0,1.0,0.875,0.875
say.6810,1.0,0.125,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.75,1.0
say.691,1.0,0.375,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.625,0.375
say.693,1.0,0.375,0.0,0.5,0.0,1.0,1.0,1.0,0.875,0.875,1.0,0.75,0.625,0.875
say.695,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.375,0.5
say.6958,0.0,0.0,0.125,0.25,0.0,1.0,1.0,1.0,0.375,0.5,0.375,0.0,0.0,0.5
say.698,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,0.5
say.764,1.0,0.125,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0
say.766,1.0,0.14285714285714285,0.0,0.2142857142857143,0.10714285714285715,1.0,1.0,1.0,1.0,0.3928571428571429,1.0,1.0,0.6071428571428571,0.9642857142857142
say.782,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,0.625,0.625,0.875,0.875,0.375,0.625
say.814,1.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.875,0.5
say.8150,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.375,0.5
say.820,1.0,0.25,0.25,0.25,0.0,0.875,1.0,1.0,0.875,0.75,1.0,0.875,0.5,0.75
say.833,1.0,0.125,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.625,1.0,0.875,0.5,1.0
say.835,1.0,0.625,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,0.5
say.8566,1.0,0.5,0.25,0.5,0.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.25,0.875
say.862,1.0,0.25,0.25,0.375,0.0,1.0,1.0,1.0,0.875,0.375,0.5,1.0,0.625,1.0
say.905,1.0,0.25,0.125,0.25,0.0,1.0,1.0,1.0,0.625,0.5,1.0,1.0,0.375,1.0
say.9082,1.0,0.5,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.875
say.9145,1.0,0.375,0.125,0.375,0.375,1.0,1.0,1.0,1.0,0.625,1.0,1.0,1.0,0.875
say.917,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.375,1.0
say.9354,1.0,0.25,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.375,1.0
say.992,0.875,0.25,0.0,0.25,0.0,1.0,1.0,1.0,0.875,0.375,1.0,0.875,0.625,0.875
scare.11603,0.5,0.0,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.125,0.5,0.5,0.5,1.0
scour.741,1.0,0.875,0.125,0.5,0.375,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.875,1.0
see.11954,1.0,0.75,0.125,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.875,1.0
see.1845,1.0,0.4642857142857143,0.2142857142857143,0.4285714285714286,0.14285714285714285,1.0,1.0,1.0,0.8214285714285714,0.4285714285714286,0.8928571428571428,0.9285714285714286,0.6071428571428571,0.9642857142857142
see.1913,0.9642857142857142,0.2142857142857143,0.0357142857142857,0.2142857142857143,0.0,1.0,1.0,1.0,0.8928571428571428,0.2857142857142857,0.9642857142857142,0.8928571428571428,0.5,0.8571428571428572
see.1928,1.0,0.2857142857142857,0.0,0.17857142857142855,0.0,1.0,1.0,1.0,0.7857142857142858,0.3571428571428571,0.9642857142857142,0.8928571428571428,0.75,0.6785714285714286
see.1966,1.0,0.25,0.14285714285714285,0.4642857142857143,0.3571428571428571,0.8928571428571428,0.9642857142857142,1.0,0.8928571428571428,0.5,0.8571428571428572,0.9285714285714286,0.7142857142857143,0.9642857142857142
see.333,0.5,0.875,0.125,0.375,0.375,1.0,1.0,1.0,0.375,0.5,0.0,0.375,0.375,0.875
see.5404,1.0,0.4285714285714286,0.2857142857142857,0.6071428571428571,0.4285714285714286,1.0,1.0,1.0,0.8928571428571428,0.25,1.0,0.8928571428571428,0.75,0.8214285714285714
see.6623,0.0,0.07142857142857145,0.14285714285714285,0.0,0.0,0.7857142857142858,0.6071428571428571,0.5918367346938777,0.3571428571428571,0.3214285714285714,0.14285714285714285,0.0,0.10714285714285715,0.3928571428571429
see.7843,1.0,0.4285714285714286,0.10714285714285715,0.3571428571428571,0.14285714285714285,0.9285714285714286,1.0,1.0,0.9285714285714286,0.4642857142857143,0.9285714285714286,0.9285714285714286,0.6071428571428571,0.75
see.8493,1.0,0.25,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.875,1.0,0.875,1.0
see.8697,1.0,0.125,0.0,0.5,0.375,1.0,1.0,1.0,0.875,0.5,1.0,1.0,0.5,1.0
see.919,0.75,0.375,0.125,0.5,0.0,1.0,1.0,1.0,0.75,0.5,1.0,0.625,0.5,0.75
see.9257,0.8571428571428572,0.3571428571428571,0.0,0.4642857142857143,0.3928571428571429,0.9642857142857142,0.9642857142857142,1.0,0.5357142857142857,0.3928571428571429,1.0,0.5714285714285714,0.5,0.8571428571428572
seek.5730,1.0,0.375,0.0,0.0,0.0,1.0,1.0,1.0,0.875,0.5,1.0,1.0,0.375,0.875
seem.10105,0.625,0.625,0.0,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.625,0.625,0.875
seem.10725,0.0,0.25,0.125,0.125,0.0,0.875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.875
seem.1091,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.5,1.0
seem.11268,0.375,0.5,0.125,0.5,0.0,0.875,0.875,1.0,0.875,0.375,1.0,0.75,0.5,0.5
seem.11750,0.25,0.125,0.0,0.5,0.0,1.0,1.0,1.0,0.125,0.75,1.0,0.25,0.375,0.0
seem.12170,0.375,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.125,1.0,0.5,0.5,0.5
seem.188,0.375,0.375,0.0,0.125,0.0,1.0,1.0,1.0,0.75,0.0,1.0,0.25,0.125,1.0
seem.496,1.0,0.75,0.0,0.625,0.375,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,0.375
seem.6331,0.0,0.25,0.0,0.0,0.0,0.75,0.625,1.0,1.0,0.375,0.0,0.0,0.5,0.375
seem.6372,0.5,0.25,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.125,1.0,0.625,0.25,1.0
seem.6375,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.75,0.0,0.0,0.0,0.5
seem.6734,0.125,0.125,0.25,0.0,0.0,1.0,1.0,1.0,0.125,0.75,0.0,0.0,0.125,0.375
seem.7253,0.75,1.0,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.5,1.0,0.75,0.5,1.0
seem.7955,1.0,0.5,0.0,0.875,0.875,1.0,1.0,1.0,0.625,0.375,1.0,0.125,0.0,0.5
seem.9138,0.0,0.0,0.25,0.25,0.0,0.875,0.875,0.8571428571428571,0.875,0.75,0.0,0.0,0.625,0.875
seem.9165,0.5,0.75,0.125,0.125,0.0,0.875,1.0,1.0,0.875,0.75,1.0,0.625,0.5,0.875
sell.10954,1.0,0.5,0.25,0.375,0.375,0.875,1.0,1.0,1.0,0.625,1.0,1.0,0.375,0.5
sell.2408,0.625,0.375,0.25,0.375,0.0,1.0,1.0,1.0,0.75,0.25,0.625,0.625,0.5,0.625
send.10904,1.0,0.5,0.0,0.5,0.375,1.0,1.0,1.0,0.75,0.75,1.0,0.875,0.875,1.0
send.10934,1.0,0.25,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,1.0
send.11648,1.0,0.375,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.0,0.875,1.0,0.875,1.0
send.1523,1.0,0.5,0.25,0.5,0.5,0.75,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0
send.1546,1.0,0.75,0.125,0.25,0.0,1.0,1.0,1.0,1.0,0.25,0.875,1.0,0.875,1.0
send.2846,1.0,0.375,0.25,0.375,0.0,0.875,1.0,1.0,0.875,0.25,1.0,0.875,0.75,0.875
set.10280,0.875,0.5,0.125,0.625,0.375,0.875,1.0,1.0,0.875,0.5,0.875,0.875,0.5,0.875
sez.3555,0.75,0.375,0.125,0.375,0.0,1.0,1.0,1.0,0.75,0.375,1.0,0.75,0.75,0.75
show.10699,0.0,0.125,0.0,0.5,0.5,0.5,0.5,0.8571428571428571,0.875,0.375,0.0,0.0,0.375,0.375
show.11298,1.0,0.5,0.125,0.375,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0
show.12008,1.0,1.0,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
show.12309,0.0,1.0,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0
show.1495,0.0,0.75,0.625,0.25,0.0,1.0,1.0,1.0,0.0,0.375,0.0,0.0,0.0,1.0
show.2572,0.875,0.625,0.625,0.625,0.375,1.0,1.0,1.0,0.625,0.125,1.0,1.0,0.625,0.75
show.4253,0.0,0.5,0.25,0.875,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.375,0.875
show.4798,0.0,0.0,0.0,0.25,0.0,1.0,0.5,1.0,0.875,0.25,0.0,0.0,0.5,1.0
show.5107,0.125,0.375,0.375,0.25,0.0,1.0,1.0,1.0,0.875,0.75,0.125,0.125,0.25,1.0
show.5122,0.5,0.625,0.75,0.125,0.0,1.0,0.875,1.0,0.75,0.5,0.0,0.0,0.0,1.0
show.5144,0.25,0.25,0.625,0.625,0.375,0.875,0.875,1.0,0.875,0.625,0.0,0.25,0.125,0.875
show.6396,0.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5
show.6398,0.0,0.0,0.25,0.25,0.0,0.75,0.5,1.0,1.0,0.25,0.0,0.0,0.375,1.0
sign.11559,1.0,0.375,0.125,0.25,0.0,1.0,1.0,1.0,0.875,0.625,0.625,0.875,0.625,0.875
sign.12235,1.0,0.0,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
sign.507,1.0,0.625,0.125,0.25,0.0,1.0,1.0,1.0,0.875,0.625,0.75,1.0,0.875,0.875
sit.10198,1.0,0.5,0.125,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,0.5
sit.584,0.25,0.125,0.375,0.375,0.0,1.0,0.25,1.0,0.5,0.375,0.0,0.0,0.125,0.375
slit.12152,1.0,0.375,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,0.5
solicit.5729,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5
sound.2094,0.25,0.25,0.0,0.125,0.0,0.75,0.75,0.7142857142857143,0.125,0.375,0.5,0.25,0.375,0.125
sound.3812,0.0,0.125,0.125,0.375,0.0,0.875,0.625,1.0,0.5,0.625,0.0,0.0,0.125,0.875
sound.4742,0.5,0.25,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.125,1.0
speak.2779,1.0,0.375,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,0.5,0.75
speak.2897,1.0,0.0,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,1.0
speak.2954,1.0,0.0,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875,1.0
speak.3074,1.0,0.625,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.75,1.0
speak.4351,0.7,0.6,0.09999999999999998,0.5,0.2,0.95,1.0,1.0,0.8999999999999999,0.65,1.0,0.7,0.75,0.5
speak.4773,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,0.5
speak.4895,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.875,0.5,1.0,0.875,0.75,0.625
speak.8224,1.0,0.5,0.0,0.375,0.0,1.0,1.0,1.0,0.875,0.5,0.75,1.0,0.75,1.0
spend.10249,1.0,0.75,0.125,0.75,0.875,1.0,1.0,1.0,1.0,0.625,0.875,1.0,1.0,1.0
spend.12312,1.0,0.25,0.125,0.25,0.0,1.0,1.0,1.0,0.75,0.125,1.0,0.875,0.75,1.0
sponsor.1327,0.875,0.125,0.25,0.625,0.375,0.875,1.0,1.0,0.875,0.875,1.0,0.875,0.625,1.0
squeeze.10713,0.875,0.5,0.125,0.25,0.0,0.875,1.0,1.0,0.875,0.625,0.875,0.875,0.375,0.375
start.11531,0.125,0.375,0.125,0.625,0.5,1.0,0.5,1.0,0.875,0.375,0.0,0.0,0.125,0.625
start.11881,0.0,0.125,0.125,0.125,0.0,0.625,0.375,0.8571428571428571,0.625,0.625,0.0,0.125,0.125,0.625
start.5579,0.25,0.25,0.125,0.5,0.0,1.0,0.0,1.0,0.75,0.375,0.0,0.25,0.25,0.625
start.6233,1.0,0.375,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.875
start.6531,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5
start.8732,0.25,0.0,0.0,0.375,0.0,0.875,0.875,1.0,0.375,0.5,0.0,0.25,0.0,0.375
start.9508,0.0,0.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.0,0.0,0.625,0.875
state.10756,0.875,0.375,0.125,0.25,0.0,0.875,1.0,1.0,1.0,0.875,1.0,0.875,0.125,1.0
state.417,1.0,0.5,0.25,0.25,0.0,1.0,1.0,1.0,0.875,0.375,1.0,1.0,0.5,0.75
state.508,0.0,0.125,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.375,0.0,0.0,0.375,1.0
state.5636,1.0,0.375,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.875,1.0
state.6872,1.0,0.375,0.25,0.125,0.0,0.875,0.875,1.0,0.875,0.5,1.0,0.875,0.875,0.5
stay.1939,1.0,0.125,0.125,0.5,0.375,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
stay.4762,1.0,0.0,0.125,0.75,0.75,1.0,1.0,1.0,0.625,0.5,1.0,0.875,0.875,1.0
steal.12022,1.0,0.75,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.375,1.0
stink.12187,0.875,0.625,0.0,0.125,0.0,0.25,0.75,1.0,1.0,0.375,0.5,0.625,0.0,1.0
stop.11602,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.875,0.0,0.875,1.0,0.5,1.0
study.6391,0.0,0.25,0.0,1.0,1.0,0.125,0.375,1.0,0.5,0.0,0.0,0.25,0.75,1.0
subside.4654,0.0,0.375,0.125,0.75,0.5,0.375,1.0,1.0,0.25,0.375,0.0,0.0,0.125,0.625
suck.10344,0.625,0.5,0.125,0.25,0.0,1.0,1.0,1.0,0.875,0.5,1.0,0.125,0.125,0.875
suck.10773,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.875,0.375,1.0,0.0,0.0,0.0
sue.5225,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
suffer.734,1.0,0.25,0.0,0.875,1.0,1.0,1.0,1.0,0.125,0.25,1.0,0.0,0.0,0.875
suggest.12073,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.875,0.125,0.75,1.0,0.75,0.875
suggest.1642,1.0,0.375,0.0,0.375,0.0,1.0,1.0,1.0,0.875,0.125,1.0,0.875,0.625,0.875
suggest.4374,1.0,0.125,0.125,0.125,0.0,1.0,1.0,1.0,0.875,0.125,1.0,0.875,0.25,0.875
suggest.5175,1.0,0.375,0.0,0.625,0.5,1.0,1.0,1.0,0.875,0.5,1.0,1.0,0.875,0.875
suggest.577,0.5,0.25,0.125,0.25,0.0,1.0,0.5,1.0,0.875,0.375,0.5,0.375,0.25,0.875
suggest.5798,0.0,0.0,0.5,0.0,0.0,1.0,0.625,1.0,1.0,0.0,0.0,0.0,0.0,1.0
support.1519,0.0,0.0,0.25,0.0,0.0,0.5,0.0,1.0,0.5,0.75,0.0,0.0,0.0,1.0
suppose.903,1.0,0.25,0.0,0.125,0.0,1.0,1.0,1.0,0.625,0.5,0.875,1.0,0.625,1.0
suspect.11822,1.0,0.625,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.75,0.5
suspect.408,1.0,0.25,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.875,1.0,0.375,0.5
suspect.6503,1.0,0.625,0.0,0.5,0.5,1.0,1.0,1.0,0.875,1.0,1.0,0.875,0.375,0.5
swear.6753,1.0,0.25,0.0,0.125,0.0,1.0,1.0,1.0,0.875,0.0,1.0,0.875,0.625,0.875
swirl.5994,0.0,0.875,0.125,0.625,0.375,0.5,0.5,1.0,1.0,0.875,0.0,0.125,0.125,1.0
symbolize.1446,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.125,0.375,0.0,0.0,0.0,1.0
symbolize.1555,0.0,0.125,0.125,0.125,0.0,1.0,1.0,1.0,0.375,0.125,0.0,0.0,0.375,0.875
take.10955,1.0,1.0,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0
take.11037,1.0,0.625,0.0,0.5,0.5,0.875,1.0,1.0,1.0,0.125,1.0,1.0,0.5,0.5
take.11325,1.0,1.0,0.0,0.875,0.875,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.875,1.0
take.11661,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
take.11806,0.875,0.625,0.125,0.125,0.0,1.0,1.0,1.0,0.875,0.125,1.0,1.0,0.75,0.375
take.12010,0.0,0.25,0.0,0.875,0.875,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.625,0.875
take.12222,1.0,0.7142857142857143,0.0,0.25,0.25,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9285714285714286,1.0
take.12223,1.0,0.5,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
take.6766,0.25,0.0,0.25,0.75,0.5,1.0,0.5,1.0,0.625,0.25,0.0,0.5,0.75,0.875
take.6871,0.09999999999999998,0.4,0.25,0.35,0.30000000000000004,0.75,0.2,0.5428571428571428,0.30000000000000004,0.4,0.30000000000000004,0.0,0.09999999999999998,0.7
take.7343,1.0,0.8214285714285714,0.2142857142857143,0.2857142857142857,0.14285714285714285,1.0,1.0,1.0,0.9285714285714286,0.2857142857142857,1.0,0.9642857142857142,0.9285714285714286,0.9642857142857142
take.8285,0.8214285714285714,0.6071428571428571,0.25,0.3214285714285714,0.14285714285714285,0.8214285714285714,0.8571428571428572,0.7959183673469388,0.8214285714285714,0.4285714285714286,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8214285714285714
take.8430,1.0,0.75,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.875,1.0,0.625,0.5
take.8432,1.0,0.375,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,0.5
take.8462,1.0,0.25,0.0,0.375,0.375,1.0,1.0,1.0,0.625,0.625,1.0,1.0,0.75,1.0
take.9035,1.0,0.875,0.125,0.25,0.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.625,1.0
take.9080,1.0,0.75,0.25,0.375,0.0,0.875,1.0,1.0,0.875,0.375,1.0,0.875,0.625,0.875
take.9440,1.0,0.8214285714285714,0.2142857142857143,0.17857142857142855,0.0,1.0,1.0,1.0,1.0,0.3928571428571429,0.75,1.0,0.75,1.0
take.9862,0.875,0.25,0.0,0.625,0.375,1.0,1.0,1.0,0.875,0.375,1.0,0.875,0.75,0.875
talk.11770,1.0,0.375,0.0,0.5,0.0,1.0,1.0,1.0,0.875,0.75,0.625,1.0,0.625,0.875
talk.2254,1.0,0.25,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875,0.5
tame.9410,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,0.5
taste.10026,0.0,0.625,0.5,0.625,0.5,0.5,0.25,1.0,0.5,0.25,0.0,0.0,0.0,1.0
taste.10332,0.0,0.625,0.5,0.75,0.5,0.125,0.75,1.0,0.625,0.0,0.0,0.0,0.25,1.0
tell.10121,1.0,0.375,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.75,1.0
tell.10523,1.0,0.4642857142857143,0.17857142857142855,0.17857142857142855,0.0,1.0,1.0,1.0,1.0,0.17857142857142855,0.9642857142857142,1.0,0.6785714285714286,0.8571428571428572
tell.10691,1.0,0.375,0.0,0.625,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.625,1.0
tell.11111,1.0,0.5,0.125,0.5,0.0,1.0,1.0,1.0,0.875,0.5,1.0,0.875,0.25,0.5
tell.11355,1.0,0.625,0.125,0.5,0.375,1.0,1.0,1.0,1.0,0.5,0.875,1.0,0.5,1.0
tell.11411,1.0,0.5,0.25,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5
tell.11540,1.0,0.5,0.125,0.5,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.375,0.375
tell.12225,1.0,0.0,0.0,0.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.125,0.75
tell.12228,0.875,0.625,0.125,0.375,0.0,1.0,1.0,1.0,0.75,0.75,1.0,0.875,0.625,0.875
tell.12230,1.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
tell.2026,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.125,0.5
tell.2027,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,0.875,1.0,1.0,0.875,0.375,1.0
tell.261,1.0,0.2857142857142857,0.14285714285714285,0.2142857142857143,0.0,1.0,1.0,1.0,0.8571428571428572,0.2857142857142857,1.0,0.9285714285714286,0.4642857142857143,0.6785714285714286
tell.271,1.0,0.5,0.125,0.5,0.375,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.875,1.0
tell.3098,1.0,0.875,0.125,0.5,0.375,1.0,1.0,1.0,1.0,0.5,0.875,1.0,0.875,1.0
tell.3118,1.0,0.375,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.5,0.875,1.0,0.625,0.5
tell.4536,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875,1.0
tell.4554,0.9642857142857142,0.2857142857142857,0.10714285714285715,0.3928571428571429,0.17857142857142855,1.0,0.8571428571428572,1.0,0.9285714285714286,0.25,0.9285714285714286,0.7857142857142858,0.5357142857142857,0.8214285714285714
tell.4764,1.0,0.25,0.5,0.25,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.875,1.0
tell.5127,1.0,0.125,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0
tell.5766,1.0,0.25,0.25,0.75,0.375,1.0,1.0,1.0,0.875,0.0,1.0,1.0,0.75,1.0
tell.6340,1.0,0.3571428571428571,0.07142857142857145,0.3928571428571429,0.10714285714285715,0.9642857142857142,1.0,1.0,0.9285714285714286,0.3571428571428571,0.9642857142857142,0.9642857142857142,0.2857142857142857,0.9642857142857142
tell.6346,0.875,0.25,0.0,0.0,0.0,1.0,0.625,1.0,1.0,0.0,1.0,1.0,0.25,1.0
tell.639,1.0,0.0,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875,1.0
tell.6402,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0
tell.9118,1.0,0.125,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
tell.916,0.875,0.25,0.0,0.625,0.375,1.0,1.0,1.0,0.875,0.375,1.0,0.75,0.75,0.875
tell.9386,1.0,0.25,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875,1.0
